customer_id,product_id,open_date,status,balance
CUS00000151,PR003,2022-01-17,ACTIVE,42729657.77
CUS00000166,PR003,2026-04-01,ACTIVE,15408577.49
CUS00000263,PR003,2026-07-22,ACTIVE,42917814.83
CUS00000299,PR003,2024-08-13,ACTIVE,8079845.21
CUS00000334,PR003,2025-05-09,ACTIVE,27157282.91
CUS00000358,PR003,2025-04-28,ACTIVE,30294335.74
CUS00000412,PR003,2022-03-12,ACTIVE,52986207.43
CUS00000418,PR003,2021-09-09,ACTIVE,53229660.98
CUS00000420,PR003,2022-11-22,ACTIVE,68110293.23
CUS00000421,PR003,2023-09-01,ACTIVE,70534689.14
CUS00000427,PR003,2021-07-29,ACTIVE,56412202.01
CUS00000520,PR003,2023-06-10,ACTIVE,22315957.73
CUS00000534,PR003,2024-07-14,ACTIVE,76994797.6
CUS00000554,PR003,2023-07-21,ACTIVE,32544884.14
CUS00000568,PR003,2023-05-18,ACTIVE,66095783.82
CUS00000588,PR003,2026-04-17,ACTIVE,83566279.11
CUS00000592,PR003,2025-07-10,ACTIVE,96561582.07
CUS00000619,PR003,2023-11-13,ACTIVE,27263085.0
CUS00000624,PR003,2024-09-13,ACTIVE,74613593.4
CUS00000646,PR003,2022-11-12,ACTIVE,34445301.6
CUS00000728,PR003,2021-04-29,ACTIVE,107592344.45
CUS00000799,PR003,2024-02-07,ACTIVE,80120434.14
CUS00000806,PR003,2023-04-04,ACTIVE,80603514.42
CUS00000817,PR003,2022-01-22,ACTIVE,35021921.51
CUS00000834,PR003,2021-09-15,ACTIVE,128639806.18
CUS00000837,PR003,2024-03-11,ACTIVE,40839223.67
CUS00000934,PR003,2024-11-24,ACTIVE,30993246.13
CUS00000991,PR003,2022-07-22,ACTIVE,19456457.69
CUS00001010,PR003,2024-11-30,ACTIVE,27329876.44
CUS00001020,PR003,2022-08-22,ACTIVE,41407244.83
CUS00001072,PR003,2025-01-12,ACTIVE,89101712.35
CUS00001083,PR003,2022-07-22,ACTIVE,73404716.83
CUS00001103,PR003,2023-03-08,ACTIVE,23548056.73
CUS00001112,PR003,2024-04-26,ACTIVE,8213152.33
CUS00001159,PR003,2024-06-18,ACTIVE,38185451.21
CUS00001174,PR003,2025-10-26,ACTIVE,67877119.3
CUS00001191,PR003,2023-11-15,ACTIVE,23617689.17
CUS00001369,PR003,2022-03-16,ACTIVE,100518200.61
CUS00001374,PR003,2021-06-08,ACTIVE,130796678.4
CUS00001457,PR003,2021-05-23,ACTIVE,94557521.31
CUS00001518,PR003,2022-08-26,ACTIVE,37356376.74
CUS00001542,PR003,2026-02-17,ACTIVE,14899031.53
CUS00001573,PR003,2025-05-14,ACTIVE,84327470.77
CUS00001618,PR003,2021-11-23,ACTIVE,13820242.36
CUS00001635,PR003,2023-12-30,ACTIVE,67016068.22
CUS00001643,PR003,2023-10-18,ACTIVE,89211379.23
CUS00001707,PR003,2024-05-06,ACTIVE,30063105.25
CUS00002032,PR003,2023-10-16,ACTIVE,124991701.13
CUS00002109,PR003,2025-05-09,ACTIVE,21051237.33
CUS00002120,PR003,2026-06-22,ACTIVE,91452081.38
CUS00002121,PR003,2026-01-02,ACTIVE,57943705.39
CUS00002127,PR003,2025-01-11,ACTIVE,53681188.53
CUS00002128,PR003,2021-09-05,ACTIVE,117265370.39
CUS00002130,PR003,2021-06-28,ACTIVE,110202492.81
CUS00002139,PR003,2025-05-02,ACTIVE,46474726.87
CUS00002173,PR003,2022-06-27,ACTIVE,69034675.3
CUS00002271,PR003,2025-07-18,ACTIVE,32808427.55
CUS00002314,PR003,2022-11-16,ACTIVE,75769556.65
CUS00002400,PR003,2023-07-27,ACTIVE,36652939.51
CUS00002419,PR003,2026-04-22,ACTIVE,4199015.34
CUS00002421,PR003,2025-02-01,ACTIVE,98219779.38
CUS00002423,PR003,2024-06-02,ACTIVE,1856545.24
CUS00002489,PR003,2023-10-31,ACTIVE,4359327.05
CUS00002606,PR003,2025-12-20,ACTIVE,61774695.71
CUS00002743,PR003,2025-01-21,ACTIVE,70610053.45
CUS00002749,PR003,2021-12-17,ACTIVE,52068068.34
CUS00002863,PR003,2021-06-27,ACTIVE,49677548.07
CUS00002879,PR003,2024-07-29,ACTIVE,33197003.79
CUS00002912,PR003,2022-05-06,ACTIVE,219725908.29
CUS00002968,PR003,2025-04-01,ACTIVE,55255916.14
CUS00002970,PR003,2022-09-28,ACTIVE,52329211.61
CUS00002975,PR003,2022-10-07,ACTIVE,87789643.88
CUS00003202,PR003,2021-11-19,ACTIVE,77724927.64
CUS00003222,PR003,2022-02-08,ACTIVE,25211671.86
CUS00003228,PR003,2025-08-08,ACTIVE,43638558.88
CUS00003257,PR003,2026-05-15,ACTIVE,14130590.17
CUS00003314,PR003,2022-11-07,ACTIVE,47130785.48
CUS00003331,PR003,2024-10-04,ACTIVE,78874070.74
CUS00003335,PR003,2021-04-17,ACTIVE,20070694.18
CUS00003387,PR003,2024-12-14,ACTIVE,19003786.41
CUS00003389,PR003,2022-05-29,ACTIVE,58875663.1
CUS00003405,PR003,2026-06-30,ACTIVE,58458007.27
CUS00003417,PR003,2026-07-05,ACTIVE,19159512.27
CUS00003447,PR003,2023-08-03,ACTIVE,93019606.87
CUS00003470,PR003,2023-10-18,ACTIVE,66643453.69
CUS00003545,PR003,2023-11-23,ACTIVE,112726463.57
CUS00003557,PR003,2024-03-05,ACTIVE,45562906.91
CUS00003594,PR003,2025-09-19,ACTIVE,65361361.42
CUS00003677,PR003,2021-08-17,ACTIVE,54451538.96
CUS00003694,PR003,2021-04-04,ACTIVE,14954373.38
CUS00003713,PR003,2022-12-15,ACTIVE,78921956.19
CUS00003750,PR003,2021-10-20,ACTIVE,129862209.02
CUS00003752,PR003,2022-06-16,ACTIVE,40091325.29
CUS00003754,PR003,2026-04-28,ACTIVE,77432977.46
CUS00003776,PR003,2021-12-18,ACTIVE,47968102.51
CUS00003792,PR003,2023-12-21,ACTIVE,29490651.36
CUS00003798,PR003,2022-12-08,ACTIVE,40650721.59
CUS00003819,PR003,2024-04-25,ACTIVE,39178966.3
CUS00003872,PR003,2022-02-01,ACTIVE,123226682.22
CUS00003878,PR003,2022-06-04,ACTIVE,65009938.99
CUS00003915,PR003,2024-11-22,ACTIVE,47347597.5
CUS00003931,PR003,2024-01-26,ACTIVE,346216962.49
CUS00003988,PR003,2021-04-14,ACTIVE,59307973.1
CUS00004062,PR003,2025-04-14,ACTIVE,50297866.2
CUS00004066,PR003,2023-03-07,ACTIVE,11698737.08
CUS00004072,PR003,2022-12-06,ACTIVE,99125893.5
CUS00004074,PR003,2024-03-12,ACTIVE,29680287.77
CUS00004123,PR003,2026-08-01,ACTIVE,48729365.44
CUS00004128,PR003,2021-11-07,ACTIVE,21202689.92
CUS00004147,PR003,2023-04-24,ACTIVE,81589739.72
CUS00004160,PR003,2024-08-19,ACTIVE,55208018.26
CUS00004185,PR003,2022-06-06,ACTIVE,75257609.99
CUS00004190,PR003,2021-12-01,ACTIVE,74499338.53
CUS00004243,PR003,2024-07-16,ACTIVE,86290746.74
CUS00004253,PR003,2026-05-04,ACTIVE,60294436.57
CUS00004260,PR003,2022-06-29,ACTIVE,11295948.53
CUS00004261,PR003,2026-03-26,ACTIVE,77938920.37
CUS00004272,PR003,2021-06-21,ACTIVE,84307368.19
CUS00004360,PR003,2026-06-30,ACTIVE,102299915.95
CUS00004394,PR003,2025-08-31,ACTIVE,49755959.25
CUS00004441,PR003,2024-08-08,ACTIVE,41577519.45
CUS00004473,PR003,2025-08-26,ACTIVE,73779897.13
CUS00004487,PR003,2023-07-19,ACTIVE,22585449.35
CUS00004670,PR003,2024-12-26,ACTIVE,51229769.99
CUS00004720,PR003,2024-06-21,ACTIVE,29785547.66
CUS00004741,PR003,2025-04-10,ACTIVE,17627694.86
CUS00004765,PR003,2026-07-08,ACTIVE,132756741.24
CUS00004768,PR003,2021-10-23,ACTIVE,69565699.21
CUS00004772,PR003,2023-01-01,ACTIVE,39308754.0
CUS00004822,PR003,2023-05-15,ACTIVE,4324376.35
CUS00004918,PR003,2024-06-03,ACTIVE,60143839.33
CUS00004921,PR003,2022-06-22,ACTIVE,62083285.48
CUS00004938,PR003,2025-10-08,ACTIVE,122511052.63
CUS00004951,PR003,2024-09-02,ACTIVE,55572576.59
CUS00004961,PR003,2026-03-04,ACTIVE,40362150.54
CUS00005013,PR003,2023-06-12,ACTIVE,111725135.8
CUS00005039,PR003,2026-06-16,ACTIVE,105117030.44
CUS00005055,PR003,2021-12-31,ACTIVE,87015508.12
CUS00005079,PR003,2025-03-19,ACTIVE,155485991.64
CUS00005140,PR003,2022-12-02,ACTIVE,7701914.25
CUS00005201,PR003,2025-12-18,ACTIVE,61534059.63
CUS00005210,PR003,2022-08-15,ACTIVE,67483228.98
CUS00005227,PR003,2021-07-12,ACTIVE,107902704.47
CUS00005372,PR003,2024-10-08,ACTIVE,39048106.15
CUS00005413,PR003,2023-05-04,ACTIVE,91612691.81
CUS00005428,PR003,2021-04-05,ACTIVE,71748924.43
CUS00005465,PR003,2025-03-07,ACTIVE,40574313.14
CUS00005511,PR003,2022-03-19,ACTIVE,34928374.87
CUS00005515,PR003,2025-12-25,ACTIVE,48880756.96
CUS00005529,PR003,2024-01-16,ACTIVE,27620645.52
CUS00005618,PR003,2023-12-15,ACTIVE,80411070.15
CUS00005632,PR003,2026-03-29,ACTIVE,15854765.93
CUS00005671,PR003,2023-02-09,ACTIVE,55881213.93
CUS00005695,PR003,2024-08-31,ACTIVE,65182016.74
CUS00005713,PR003,2026-01-16,ACTIVE,87365596.99
CUS00005751,PR003,2026-02-23,ACTIVE,55570732.74
CUS00005774,PR003,2022-01-01,ACTIVE,63791478.55
CUS00005786,PR003,2021-09-01,ACTIVE,56972974.32
CUS00005801,PR003,2022-05-17,ACTIVE,22528346.33
CUS00005808,PR003,2023-05-04,ACTIVE,131978432.18
CUS00005853,PR003,2025-11-19,ACTIVE,7065957.75
CUS00005905,PR003,2024-11-29,ACTIVE,49024393.65
CUS00005933,PR003,2021-09-23,ACTIVE,18800513.86
CUS00006039,PR003,2024-07-31,ACTIVE,39846297.42
CUS00006091,PR003,2022-01-23,ACTIVE,63969429.54
CUS00006092,PR003,2026-07-21,ACTIVE,69619592.56
CUS00006144,PR003,2022-02-02,ACTIVE,28760036.54
CUS00006167,PR003,2022-10-10,ACTIVE,102799613.15
CUS00006192,PR003,2023-05-13,ACTIVE,33725077.51
CUS00006256,PR003,2022-04-08,ACTIVE,34662709.39
CUS00006304,PR003,2023-04-02,ACTIVE,24598427.95
CUS00006340,PR003,2023-09-15,ACTIVE,108912078.84
CUS00006356,PR003,2024-04-28,ACTIVE,90727264.15
CUS00006375,PR003,2021-03-25,ACTIVE,118522276.82
CUS00006400,PR003,2023-02-25,ACTIVE,31641587.95
CUS00006402,PR003,2026-02-19,ACTIVE,117261652.34
CUS00006407,PR003,2022-08-21,ACTIVE,54368177.27
CUS00006435,PR003,2025-03-02,ACTIVE,69882597.73
CUS00006451,PR003,2025-07-23,ACTIVE,7986283.32
CUS00006505,PR003,2024-04-25,ACTIVE,50126903.98
CUS00006530,PR003,2026-05-14,ACTIVE,70166683.22
CUS00006613,PR003,2021-04-05,ACTIVE,6464746.71
CUS00006695,PR003,2023-08-27,ACTIVE,13416225.31
CUS00006698,PR003,2025-05-28,ACTIVE,22207010.16
CUS00006722,PR003,2023-02-14,ACTIVE,16491554.44
CUS00006733,PR003,2024-12-30,ACTIVE,28013496.63
CUS00006739,PR003,2025-05-16,ACTIVE,77230732.87
CUS00006792,PR003,2024-06-15,ACTIVE,111957445.21
CUS00006819,PR003,2025-01-04,ACTIVE,30471928.56
CUS00006868,PR003,2024-09-21,ACTIVE,29916568.36
CUS00006882,PR003,2025-04-05,ACTIVE,25291878.79
CUS00006920,PR003,2023-05-05,ACTIVE,18195505.27
CUS00006985,PR003,2026-06-25,ACTIVE,35907063.79
CUS00007050,PR003,2022-03-04,ACTIVE,3029973.54
CUS00007075,PR003,2022-08-22,ACTIVE,97725172.63
CUS00007136,PR003,2021-09-02,ACTIVE,94912201.42
CUS00007239,PR003,2024-11-22,ACTIVE,94076030.56
CUS00007240,PR003,2024-08-02,ACTIVE,126014301.96
CUS00007300,PR003,2026-02-08,ACTIVE,48662672.28
CUS00007306,PR003,2023-06-20,ACTIVE,185498805.6
CUS00007322,PR003,2023-11-25,ACTIVE,140991472.86
CUS00007374,PR003,2021-10-17,ACTIVE,4709645.88
CUS00007495,PR003,2022-12-13,ACTIVE,57477212.88
CUS00007531,PR003,2022-03-17,ACTIVE,50137733.9
CUS00007585,PR003,2026-07-18,ACTIVE,63004715.69
CUS00007630,PR003,2023-05-13,ACTIVE,72474477.48
CUS00007731,PR003,2024-10-12,ACTIVE,54540102.07
CUS00007734,PR003,2024-11-25,ACTIVE,138848999.86
CUS00007827,PR003,2024-03-18,ACTIVE,114225957.98
CUS00007845,PR003,2025-02-04,ACTIVE,30254768.05
CUS00007862,PR003,2026-07-27,ACTIVE,56751113.2
CUS00007868,PR003,2023-08-07,ACTIVE,165525197.82
CUS00007873,PR003,2022-05-26,ACTIVE,33772017.43
CUS00007878,PR003,2026-05-11,ACTIVE,9799929.59
CUS00007955,PR003,2025-08-25,ACTIVE,215504180.07
CUS00007985,PR003,2022-12-11,ACTIVE,10994517.44
CUS00007987,PR003,2024-05-17,ACTIVE,89435226.32
CUS00008013,PR003,2022-11-10,ACTIVE,33365950.51
CUS00008026,PR003,2021-03-21,ACTIVE,11280707.41
CUS00008166,PR003,2024-02-06,ACTIVE,25551946.59
CUS00008200,PR003,2025-08-10,ACTIVE,25085917.13
CUS00008268,PR003,2022-01-31,ACTIVE,57688947.59
CUS00008281,PR003,2023-02-24,ACTIVE,24045375.52
CUS00008295,PR003,2024-12-11,ACTIVE,48411978.06
CUS00008310,PR003,2025-12-03,ACTIVE,49028900.35
CUS00008354,PR003,2022-09-12,ACTIVE,88805531.83
CUS00008357,PR003,2022-04-26,ACTIVE,29703494.74
CUS00008360,PR003,2023-11-19,ACTIVE,21325168.62
CUS00008373,PR003,2024-09-27,ACTIVE,209016499.38
CUS00008419,PR003,2025-12-01,ACTIVE,22831505.69
CUS00008423,PR003,2024-03-14,ACTIVE,60346369.53
CUS00008452,PR003,2021-08-09,ACTIVE,129735810.15
CUS00008506,PR003,2021-05-24,ACTIVE,50861699.06
CUS00008523,PR003,2022-12-05,ACTIVE,26446861.57
CUS00008571,PR003,2021-07-16,ACTIVE,35380349.98
CUS00008590,PR003,2025-09-24,ACTIVE,54363202.55
CUS00008673,PR003,2024-06-03,ACTIVE,70815771.19
CUS00008791,PR003,2023-07-22,ACTIVE,9062152.22
CUS00008861,PR003,2024-04-17,ACTIVE,194837950.24
CUS00008894,PR003,2025-09-04,ACTIVE,97195073.86
CUS00008902,PR003,2024-06-20,ACTIVE,33826243.64
CUS00008921,PR003,2023-03-15,ACTIVE,11342305.81
CUS00008975,PR003,2024-04-02,ACTIVE,134381821.25
CUS00009043,PR003,2025-01-29,ACTIVE,87349671.58
CUS00009089,PR003,2026-07-16,ACTIVE,25583853.14
CUS00009187,PR003,2022-05-26,ACTIVE,80873880.29
CUS00009231,PR003,2023-02-05,ACTIVE,144080020.24
CUS00009260,PR003,2026-01-29,ACTIVE,142975902.43
CUS00009331,PR003,2023-01-25,ACTIVE,201121813.02
CUS00009370,PR003,2023-03-31,ACTIVE,62279259.6
CUS00009378,PR003,2024-10-07,ACTIVE,37645070.06
CUS00009393,PR003,2023-11-02,ACTIVE,77750126.42
CUS00009413,PR003,2023-11-04,ACTIVE,133384698.13
CUS00009424,PR003,2025-10-16,ACTIVE,66643355.91
CUS00009541,PR003,2025-03-07,ACTIVE,156168548.04
CUS00009544,PR003,2021-05-21,ACTIVE,145349049.43
CUS00009552,PR003,2023-10-13,ACTIVE,20560737.46
CUS00009567,PR003,2023-11-29,ACTIVE,46717046.2
CUS00009568,PR003,2024-04-05,ACTIVE,42537900.75
CUS00009631,PR003,2026-04-12,ACTIVE,45476376.56
CUS00009658,PR003,2025-06-07,ACTIVE,52224410.36
CUS00009661,PR003,2021-08-29,ACTIVE,27602658.14
CUS00009702,PR003,2022-08-31,ACTIVE,45850865.74
CUS00009726,PR003,2021-08-02,ACTIVE,110419522.97
CUS00009743,PR003,2021-04-03,ACTIVE,6479555.35
CUS00009770,PR003,2023-05-10,ACTIVE,32397989.84
CUS00009808,PR003,2022-12-31,ACTIVE,6088501.35
CUS00009879,PR003,2026-07-27,ACTIVE,8492184.71
CUS00009899,PR003,2021-08-09,ACTIVE,127832728.27
CUS00009927,PR003,2022-12-02,ACTIVE,120541457.46
CUS00009996,PR003,2026-06-12,ACTIVE,84994484.13
CUS00010045,PR003,2026-07-25,ACTIVE,20885580.94
CUS00010120,PR003,2023-07-30,ACTIVE,140427420.89
CUS00010163,PR003,2023-12-07,ACTIVE,98597126.13
CUS00010215,PR003,2026-02-22,ACTIVE,31879807.18
CUS00010464,PR003,2023-07-18,ACTIVE,107465829.81
CUS00010524,PR003,2022-06-19,ACTIVE,64649235.75
CUS00010600,PR003,2024-09-18,ACTIVE,22670911.36
CUS00010618,PR003,2021-08-06,ACTIVE,30623515.1
CUS00010688,PR003,2021-09-07,ACTIVE,7659746.66
CUS00010720,PR003,2025-12-20,ACTIVE,116925878.72
CUS00010741,PR003,2026-03-17,ACTIVE,59082154.45
CUS00010881,PR003,2024-09-16,ACTIVE,52686440.46
CUS00010897,PR003,2024-05-01,ACTIVE,54429096.84
CUS00010928,PR003,2025-07-15,ACTIVE,33217435.82
CUS00010966,PR003,2023-07-05,ACTIVE,2922262.36
CUS00010976,PR003,2022-07-16,ACTIVE,56925529.4
CUS00010995,PR003,2022-08-29,ACTIVE,85465338.09
CUS00011018,PR003,2023-11-01,ACTIVE,25995845.63
CUS00011091,PR003,2021-08-23,ACTIVE,116398640.45
CUS00011107,PR003,2022-08-10,ACTIVE,29084329.77
CUS00011108,PR003,2023-12-19,ACTIVE,17792614.13
CUS00011132,PR003,2025-10-08,ACTIVE,49113441.05
CUS00011246,PR003,2023-05-09,ACTIVE,82780269.83
CUS00011287,PR003,2024-09-14,ACTIVE,19523530.07
CUS00011295,PR003,2026-04-16,ACTIVE,51175784.17
CUS00011350,PR003,2023-12-28,ACTIVE,114525032.11
CUS00011368,PR003,2022-11-28,ACTIVE,39652317.96
CUS00011395,PR003,2021-04-11,ACTIVE,105350611.16
CUS00011408,PR003,2021-04-29,ACTIVE,89653924.95
CUS00011429,PR003,2022-11-09,ACTIVE,59105412.56
CUS00011435,PR003,2023-01-14,ACTIVE,13195137.32
CUS00011461,PR003,2025-05-03,ACTIVE,36395147.61
CUS00011550,PR003,2022-04-05,ACTIVE,37184517.52
CUS00011593,PR003,2024-12-23,ACTIVE,167709435.34
CUS00011628,PR003,2021-10-18,ACTIVE,65554910.0
CUS00011663,PR003,2025-03-21,ACTIVE,24699588.96
CUS00011680,PR003,2022-12-05,ACTIVE,46792855.68
CUS00011689,PR003,2022-04-16,ACTIVE,30710908.7
CUS00011700,PR003,2023-08-20,ACTIVE,79437522.19
CUS00011703,PR003,2025-10-31,ACTIVE,75260857.98
CUS00011762,PR003,2024-04-21,ACTIVE,50961227.55
CUS00011859,PR003,2025-01-26,ACTIVE,60166987.83
CUS00011868,PR003,2023-05-14,ACTIVE,32364625.59
CUS00011893,PR003,2025-05-05,ACTIVE,27604415.09
CUS00011895,PR003,2023-06-01,ACTIVE,37089092.6
CUS00011911,PR003,2023-08-18,ACTIVE,26534536.02
CUS00011932,PR003,2021-09-29,ACTIVE,73878940.29
CUS00011981,PR003,2022-03-15,ACTIVE,158211363.74
CUS00012076,PR003,2025-01-18,ACTIVE,95429853.7
CUS00012078,PR003,2025-07-25,ACTIVE,146309346.73
CUS00012101,PR003,2026-07-11,ACTIVE,63013590.32
CUS00012140,PR003,2024-03-05,ACTIVE,126458097.12
CUS00012150,PR003,2026-03-30,ACTIVE,10698691.92
CUS00012181,PR003,2024-08-07,ACTIVE,28433902.37
CUS00012256,PR003,2024-05-14,ACTIVE,65340481.64
CUS00012278,PR003,2025-08-18,ACTIVE,184086392.68
CUS00012335,PR003,2023-11-16,ACTIVE,111186454.74
CUS00012347,PR003,2024-02-26,ACTIVE,83055504.64
CUS00012355,PR003,2023-03-24,ACTIVE,38225606.47
CUS00012362,PR003,2021-12-25,ACTIVE,25372258.41
CUS00012448,PR003,2023-08-25,ACTIVE,52103091.6
CUS00012558,PR003,2021-04-04,ACTIVE,37131132.25
CUS00012573,PR003,2021-03-25,ACTIVE,79129072.03
CUS00012605,PR003,2026-02-19,ACTIVE,52176096.0
CUS00012616,PR003,2024-07-16,ACTIVE,54139962.01
CUS00012631,PR003,2024-03-26,ACTIVE,66684609.32
CUS00012649,PR003,2023-08-26,ACTIVE,82954157.49
CUS00012656,PR003,2022-08-15,ACTIVE,36813022.26
CUS00012662,PR003,2025-12-13,ACTIVE,40747206.54
CUS00012717,PR003,2025-12-25,ACTIVE,31084521.86
CUS00012729,PR003,2026-06-30,ACTIVE,40362788.73
CUS00012749,PR003,2022-10-25,ACTIVE,29847368.26
CUS00012758,PR003,2025-05-12,ACTIVE,41830795.18
CUS00012871,PR003,2025-07-03,ACTIVE,36558250.64
CUS00012921,PR003,2021-12-20,ACTIVE,31947622.63
CUS00012928,PR003,2022-07-02,ACTIVE,7850171.58
CUS00012929,PR003,2026-07-04,ACTIVE,271456689.46
CUS00012970,PR003,2024-01-05,ACTIVE,61609132.55
CUS00012988,PR003,2022-08-31,ACTIVE,99621431.75
CUS00013021,PR003,2022-02-25,ACTIVE,209217488.78
CUS00013049,PR003,2025-09-06,ACTIVE,37481004.46
CUS00013144,PR003,2023-12-16,ACTIVE,66301319.45
CUS00013176,PR003,2022-05-01,ACTIVE,34348195.22
CUS00013192,PR003,2026-02-26,ACTIVE,96934235.55
CUS00013216,PR003,2025-05-30,ACTIVE,92650126.4
CUS00013218,PR003,2023-10-11,ACTIVE,62678053.76
CUS00013285,PR003,2022-05-12,ACTIVE,65688770.87
CUS00013319,PR003,2025-05-21,ACTIVE,185052412.61
CUS00013366,PR003,2021-04-07,ACTIVE,38647049.32
CUS00013377,PR003,2026-06-16,ACTIVE,102172474.51
CUS00013393,PR003,2023-06-29,ACTIVE,103019136.3
CUS00013432,PR003,2023-04-27,ACTIVE,102007368.12
CUS00013443,PR003,2023-07-14,ACTIVE,83866147.0
CUS00013579,PR003,2026-05-09,ACTIVE,101265237.84
CUS00013633,PR003,2024-10-07,ACTIVE,34545932.7
CUS00013672,PR003,2023-05-04,ACTIVE,78644868.71
CUS00013710,PR003,2023-09-18,ACTIVE,23234276.98
CUS00013741,PR003,2026-03-20,ACTIVE,47763444.34
CUS00013764,PR003,2025-03-13,ACTIVE,83817535.11
CUS00013833,PR003,2024-01-23,ACTIVE,14763241.2
CUS00013896,PR003,2023-07-01,ACTIVE,76689009.9
CUS00013933,PR003,2025-05-15,ACTIVE,114850825.91
CUS00013953,PR003,2026-06-28,ACTIVE,80187618.59
CUS00013994,PR003,2021-05-09,ACTIVE,32007841.69
CUS00013997,PR003,2025-10-03,ACTIVE,13291231.34
CUS00014000,PR003,2025-05-28,ACTIVE,16151983.21
CUS00014004,PR003,2023-06-11,ACTIVE,14047061.87
CUS00014090,PR003,2022-12-28,ACTIVE,95949573.99
CUS00014164,PR003,2021-11-23,ACTIVE,28738855.68
CUS00014172,PR003,2022-10-13,ACTIVE,14824091.7
CUS00014268,PR003,2022-04-21,ACTIVE,53056449.76
CUS00014271,PR003,2024-09-30,ACTIVE,55164299.25
CUS00014295,PR003,2025-09-10,ACTIVE,58502921.18
CUS00014393,PR003,2025-11-18,ACTIVE,56968567.43
CUS00014456,PR003,2025-07-25,ACTIVE,99102297.91
CUS00014460,PR003,2022-10-12,ACTIVE,47250482.11
CUS00014466,PR003,2026-05-18,ACTIVE,28531925.93
CUS00014497,PR003,2022-05-19,ACTIVE,23456941.44
CUS00014541,PR003,2022-10-01,ACTIVE,20712627.21
CUS00014563,PR003,2024-12-23,ACTIVE,30860193.43
CUS00014578,PR003,2025-06-26,ACTIVE,11614222.45
CUS00014621,PR003,2026-05-29,ACTIVE,27468226.07
CUS00014629,PR003,2026-06-26,ACTIVE,46364280.32
CUS00014697,PR003,2025-08-23,ACTIVE,69763409.99
CUS00014711,PR003,2024-03-16,ACTIVE,21886108.77
CUS00014971,PR003,2021-06-02,ACTIVE,43346710.87
CUS00015042,PR003,2026-04-12,ACTIVE,72167738.8
CUS00015175,PR003,2026-07-02,ACTIVE,33296200.6
CUS00015241,PR003,2025-08-26,ACTIVE,28412738.48
CUS00015271,PR003,2024-02-17,ACTIVE,45020247.6
CUS00015301,PR003,2025-04-26,ACTIVE,28758964.78
CUS00015368,PR003,2022-07-15,ACTIVE,25124590.48
CUS00015455,PR003,2022-08-16,ACTIVE,35795856.14
CUS00015481,PR003,2023-12-19,ACTIVE,55647869.59
CUS00015486,PR003,2023-08-11,ACTIVE,48571569.08
CUS00015517,PR003,2025-07-20,ACTIVE,64639600.99
CUS00015525,PR003,2021-07-27,ACTIVE,38567658.01
CUS00015576,PR003,2022-08-16,ACTIVE,46647330.39
CUS00015592,PR003,2025-01-23,ACTIVE,45165415.72
CUS00015594,PR003,2026-03-04,ACTIVE,24810621.31
CUS00015686,PR003,2021-08-02,ACTIVE,83430595.47
CUS00015756,PR003,2021-10-09,ACTIVE,62523161.56
CUS00015758,PR003,2022-08-08,ACTIVE,220226665.07
CUS00015788,PR003,2024-02-13,ACTIVE,71334355.38
CUS00015837,PR003,2024-04-26,ACTIVE,13309020.43
CUS00015900,PR003,2024-09-01,ACTIVE,79692066.72
CUS00015975,PR003,2024-07-19,ACTIVE,63999352.34
CUS00016053,PR003,2022-05-14,ACTIVE,53309432.83
CUS00016160,PR003,2025-02-07,ACTIVE,106806050.75
CUS00016186,PR003,2021-07-20,ACTIVE,95838236.57
CUS00016189,PR003,2026-07-15,ACTIVE,16312479.02
CUS00016191,PR003,2025-01-07,ACTIVE,171542724.97
CUS00016289,PR003,2023-05-18,ACTIVE,85592926.32
CUS00016385,PR003,2021-03-23,ACTIVE,82975321.92
CUS00016469,PR003,2023-04-20,ACTIVE,15907503.55
CUS00016560,PR003,2023-11-04,ACTIVE,46308701.46
CUS00016571,PR003,2022-04-18,ACTIVE,50158279.39
CUS00016657,PR003,2023-09-05,ACTIVE,23972249.66
CUS00016667,PR003,2026-07-19,ACTIVE,42517277.29
CUS00016705,PR003,2026-04-29,ACTIVE,134816427.09
CUS00016706,PR003,2024-03-09,ACTIVE,30538037.76
CUS00016748,PR003,2024-02-13,ACTIVE,47590333.06
CUS00016879,PR003,2024-12-18,ACTIVE,83821152.71
CUS00016880,PR003,2026-05-20,ACTIVE,12529268.19
CUS00016882,PR003,2022-01-01,ACTIVE,15481284.82
CUS00016966,PR003,2025-07-08,ACTIVE,29063477.55
CUS00016970,PR003,2024-03-26,ACTIVE,47267283.38
CUS00016985,PR003,2025-09-23,ACTIVE,12467133.79
CUS00016996,PR003,2021-11-01,ACTIVE,27351214.0
CUS00017013,PR003,2023-09-15,ACTIVE,61176190.49
CUS00017029,PR003,2021-11-19,ACTIVE,159529614.41
CUS00017035,PR003,2022-06-20,ACTIVE,32161592.83
CUS00017040,PR003,2021-05-29,ACTIVE,34352612.49
CUS00017041,PR003,2026-02-24,ACTIVE,9732840.26
CUS00017054,PR003,2026-02-14,ACTIVE,70407497.39
CUS00017094,PR003,2026-02-09,ACTIVE,31428746.46
CUS00017170,PR003,2023-04-12,ACTIVE,45779691.76
CUS00017185,PR003,2026-01-20,ACTIVE,16208357.39
CUS00017204,PR003,2026-05-20,ACTIVE,4055382.48
CUS00017209,PR003,2022-04-11,ACTIVE,36079999.56
