snapshot_date,customer_id,segment,age_group,income_band,relationship_years,region,rm_id,branch_id,avg_balance_30d,avg_balance_90d,balance_growth_3m,inflow_30d,outflow_30d,salary_flag,salary_amount_avg,txn_count_30d,txn_count_90d,spending_30d,spending_90d,spending_growth_3m,online_spending_90d,travel_spending_90d,international_spending_90d,product_count,has_credit_card,has_premium_card,has_active_loan,deposit_balance,insurance_active_flag,has_investment,income_monthly,net_cashflow_30d,feature_usage_30d,login_count_30d,active_days_30d,digital_txn_count_30d,digital_engagement_score,days_since_last_rm_contact,rm_contact_count_90d,last_customer_response,recent_rejection_flag,complaint_count_30d,serious_complaint_7d,avg_csat,campaign_count_6m,previous_campaign_response,previous_card_campaign_response,previous_conversion_flag,contact_count_7d,serious_complaint_15d,recent_rejection_30d_flag
2026-08-31,CUS00006568,MASS,46-55,20-40M,5.19,SOUTH,RM0098,BR011,155240231.64,155240231.64,0.8361,26847867.34,3417434.88,True,24117060.11,3,14,3308718.12,10859997.23,-0.1121,3308718.12,0.0,0.0,0,False,False,False,0.0,False,False,30000000,23430432.46,0,0,0,0,0.0,999,0,,False,0,False,,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00006569,AFFLUENT,46-55,20-40M,11.86,CENTRAL,RM0100,BR012,646556668.38,646556668.38,0.1838,123646486.52,115303066.42,True,28477826.18,7,33,48294027.48,459054712.67,-0.6863,33528768.29,113300.12,113300.12,4,True,True,True,443230476.93,True,False,30000000,8343420.1,19,54,11,22,100.0,203,0,INTERESTED,False,0,False,2.5,5,0.2,0.0,False,0,False,False
2026-08-31,CUS00006570,MASS,46-55,10-20M,13.95,NORTH,RM0007,BR001,91593374.97,91593374.97,0.9038,16135723.15,2464805.19,True,14197377.65,8,32,3453275.95,16218090.09,-0.4901,3149904.5,614699.43,614699.43,1,False,False,False,0.0,False,False,15000000,13670917.96,34,99,14,59,100.0,999,0,,False,1,True,5.0,1,0.0,0.0,False,0,True,False
2026-08-31,CUS00006571,AFFLUENT,36-45,40-80M,7.15,SOUTH,RM0163,BR019,0.0,0.0,0.0,0.0,0.0,False,0.0,2,4,12592843.3,14241403.01,0.0,12592843.3,0.0,0.0,2,False,False,True,0.0,False,False,60000000,0.0,0,0,0,0,0.0,45,2,NO_RESPONSE,False,0,False,,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00006572,MASS,18-25,10-20M,6.41,SOUTH,RM0139,BR016,105399334.65,105399334.65,0.9011,17909956.82,1667394.89,True,16364125.69,8,34,2732030.08,12569435.29,-0.4979,2393413.6,954387.46,445629.01,2,True,False,False,0.0,False,True,15000000,16242561.92,50,115,17,64,100.0,215,0,NO_RESPONSE,False,0,False,3.5,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00006573,MASS,26-35,<10M,7.7,SOUTH,RM0164,BR019,47024325.5,47024325.5,0.7327,7815443.16,2351584.62,True,5965291.03,9,27,4172367.71,13579421.05,0.1112,2847048.5,1521478.05,1457758.8,2,False,False,False,26043767.17,True,False,7000000,5463858.54,17,51,13,30,100.0,190,0,NOT_INTERESTED,False,0,False,,1,1.0,1.0,False,0,False,False
2026-08-31,CUS00006574,MASS,56-65,20-40M,4.91,SOUTH,RM0168,BR019,186603175.5,186603175.5,0.9679,29723113.33,2156287.81,True,27538576.58,9,36,3489277.51,14783009.25,-0.2506,2480915.6,737814.23,0.0,3,True,False,True,0.0,False,False,30000000,27566825.53,46,115,16,60,100.0,48,1,NOT_INTERESTED,False,0,False,4.0,4,0.0,0.0,False,0,False,False
2026-08-31,CUS00006575,MASS_AFFLUENT,26-35,20-40M,1.01,NORTH,RM0094,BR011,77981023.41,77981023.41,0.2374,17105151.96,16167167.21,False,0.0,8,18,29672890.01,52068094.69,0.9522,15122008.14,2914331.31,0.0,4,False,False,False,464908273.55,True,True,30000000,937984.75,19,42,10,20,100.0,163,0,NOT_INTERESTED,False,0,False,,1,1.0,0.0,True,0,False,False
2026-08-31,CUS00006576,MASS_AFFLUENT,65+,10-20M,8.58,NORTH,RM0135,BR015,117044787.85,117044787.85,0.8364,20659727.02,6203730.1,True,15679666.64,4,17,3328916.79,12793141.66,0.1107,1280046.79,1138389.45,1138389.45,0,False,False,False,0.0,False,False,15000000,14455996.93,3,21,6,7,51.0,336,0,NO_RESPONSE,False,0,False,,4,0.25,1.0,False,0,False,False
2026-08-31,CUS00006577,MASS,18-25,10-20M,10.42,SOUTH,RM0009,BR001,138523641.32,138523641.32,1.1497,20981095.26,3031397.38,True,15472937.74,6,16,2887847.36,11329886.3,-0.6173,2455882.02,33124.42,33124.42,1,False,False,False,49832064.5,False,False,15000000,17949697.88,10,18,6,14,54.6,154,0,NO_RESPONSE,False,0,False,,5,0.6,0.0,True,0,False,False
2026-08-31,CUS00006578,MASS_AFFLUENT,26-35,40-80M,12.9,NORTH,RM0036,BR004,18727800.93,18727800.93,-0.2646,5460875.56,7566938.09,False,0.0,5,17,6542572.35,31439453.16,-0.6408,5619223.77,0.0,0.0,1,False,False,False,0.0,False,False,60000000,-2106062.54,24,45,12,27,100.0,46,1,NOT_INTERESTED,False,1,False,3.0,2,1.0,0.0,False,0,False,False
2026-08-31,CUS00006579,MASS,46-55,<10M,1.3,SOUTH,RM0063,BR007,60808832.18,60808832.18,0.5705,11707273.33,4586110.15,True,7586263.9,3,22,2165475.05,13409057.54,-0.5869,2165475.05,634645.2,0.0,1,False,False,True,0.0,False,False,7000000,7121163.18,62,131,21,63,100.0,999,0,,False,0,False,2.0,5,0.2,0.0,False,0,False,False
2026-08-31,CUS00006580,AFFLUENT,65+,80M+,9.59,SOUTH,RM0140,BR016,1539556842.52,1539556842.52,1.0884,210751094.6,65360331.3,True,129592239.14,10,20,175661437.77,270279021.39,2.206,122038697.82,32592210.68,0.0,3,True,False,False,1177308866.05,False,False,120000000,145390763.3,0,0,0,0,0.0,98,0,NO_RESPONSE,False,0,False,3.0,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00006581,MASS_AFFLUENT,36-45,40-80M,12.62,NORTH,RM0043,BR005,410505243.3,410505243.3,0.6589,68413055.87,26314122.08,True,50943821.64,13,28,44908663.05,95513868.32,4.1938,13508880.45,10369354.68,5235070.42,3,True,True,False,340940503.11,True,True,60000000,42098933.79,25,48,10,22,100.0,38,1,NOT_INTERESTED,False,0,False,3.5,5,0.2,0.25,True,0,False,False
2026-08-31,CUS00006582,MASS,46-55,10-20M,0.9,CENTRAL,RM0001,BR001,106443881.29,106443881.29,0.8922,17532142.23,1904916.2,True,16234198.22,12,34,5095306.06,14122490.42,0.0642,3470015.79,225521.66,27485.54,1,False,False,False,0.0,False,False,15000000,15627226.03,47,117,16,57,100.0,218,0,NO_RESPONSE,False,0,False,3.33,1,1.0,1.0,False,0,False,False
2026-08-31,CUS00006583,AFFLUENT,36-45,40-80M,10.5,NORTH,RM0088,BR010,534367771.9,534367771.9,0.7038,84373690.24,19691844.66,True,65290972.53,8,25,65279393.91,156426006.47,0.6277,65279393.91,1680378.34,0.0,1,False,False,False,0.0,False,True,60000000,64681845.58,42,98,14,49,100.0,999,0,,False,0,False,2.0,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00006584,MASS_AFFLUENT,46-55,10-20M,3.52,SOUTH,RM0098,BR011,121445462.61,121445462.61,0.4872,26617683.31,14628019.2,True,15393134.4,7,27,19628718.64,66995063.7,-0.115,11368041.03,1217111.45,0.0,0,False,False,False,0.0,False,True,15000000,11989664.11,7,20,5,6,46.7,999,0,,False,1,False,3.0,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00006585,AFFLUENT,46-55,40-80M,7.24,SOUTH,RM0169,BR019,467417437.43,467417437.43,0.5368,97134155.05,42625683.47,True,52774303.79,14,36,81215092.11,227342079.95,0.2825,65640361.67,16544345.84,7914323.35,3,False,False,False,455470328.66,False,False,60000000,54508471.58,36,130,18,61,100.0,999,0,,False,0,False,,3,0.3333,0.5,False,0,False,False
2026-08-31,CUS00006586,MASS,36-45,10-20M,5.62,NORTH,RM0138,BR016,100588636.43,100588636.43,0.8246,17520300.83,3525569.29,True,14670382.34,9,27,4543748.56,13109863.4,0.4545,4543748.56,986960.16,495638.41,1,False,False,False,0.0,False,False,15000000,13994731.54,52,136,19,71,100.0,999,0,,False,0,False,,4,0.0,0.0,False,0,False,False
2026-08-31,CUS00006587,AFFLUENT,46-55,20-40M,13.43,NORTH,RM0011,BR002,183382726.96,183382726.96,0.6621,32038255.46,6090919.51,True,26771981.52,3,20,3669692.23,27075030.97,-0.7256,948750.78,0.0,0.0,1,False,False,False,0.0,False,False,30000000,25947335.95,0,0,0,0,0.0,301,0,NO_RESPONSE,False,0,False,4.0,4,0.0,0.0,False,0,False,False
2026-08-31,CUS00006588,AFFLUENT,46-55,80M+,5.83,SOUTH,RM0043,BR005,953960120.13,953960120.13,1.0251,146464133.4,18652301.05,True,130571589.3,10,27,33129447.96,88312618.39,-0.05,18376563.31,4983551.5,4983551.5,2,False,False,False,219177148.44,False,False,120000000,127811832.35,0,0,0,0,0.0,28,3,CONVERTED,True,0,False,2.0,2,0.0,0.0,False,0,False,True
2026-08-31,CUS00006589,MASS_AFFLUENT,26-35,20-40M,8.53,SOUTH,RM0156,BR018,185661751.22,185661751.22,0.8106,33469341.45,6189110.94,True,28282687.76,14,30,11018913.38,24806305.51,0.6128,7387487.03,758050.45,0.0,1,True,True,False,0.0,False,False,30000000,27280230.5,6,28,5,5,58.3,37,1,NO_RESPONSE,False,0,False,,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00006590,MASS,36-45,20-40M,7.3,SOUTH,RM0032,BR004,30564249.34,30564249.34,0.4308,4074895.94,5572758.11,False,0.0,5,20,5208498.93,18203941.44,0.1164,4211671.92,508121.29,0.0,2,True,True,False,0.0,True,False,30000000,-1497862.17,0,0,0,0,0.0,314,0,NO_RESPONSE,False,0,False,2.0,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00006591,MASS,46-55,10-20M,12.93,SOUTH,RM0161,BR018,104923643.59,104923643.59,0.7656,17269859.69,4403037.89,True,13638870.45,7,26,4557218.79,21834504.07,0.0874,4499631.99,0.0,0.0,2,False,False,True,0.0,False,True,15000000,12866821.81,42,121,15,62,100.0,42,1,NOT_INTERESTED,False,0,False,2.0,4,0.5,1.0,True,0,False,False
2026-08-31,CUS00006592,PRIVATE,18-25,80M+,5.04,SOUTH,RM0156,BR018,1427184222.5,1427184222.5,0.2734,363885719.02,355656227.65,True,98171253.65,8,25,396344636.32,1088911385.03,0.1146,280847594.58,0.0,0.0,2,True,False,False,0.0,False,False,120000000,8229491.38,15,36,9,15,89.1,37,1,CALLBACK,False,0,False,3.0,2,0.5,0.5,True,0,False,False
2026-08-31,CUS00006593,MASS_AFFLUENT,26-35,40-80M,5.86,SOUTH,RM0079,BR009,397242600.06,397242600.06,0.9389,67204668.92,3659682.45,True,63983114.04,4,16,1553311.4,10134726.24,-0.7088,848468.73,587749.89,587749.89,1,False,False,False,0.0,False,False,60000000,63544986.47,0,0,0,0,0.0,999,0,,False,0,False,,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00006594,SME,56-65,20-40M,2.83,SOUTH,RM0082,BR010,199977269.38,199977269.38,0.8964,34159037.41,5749391.27,True,29520293.06,6,20,11104654.39,23688096.76,0.1582,9818933.95,4940167.93,4299708.42,0,False,False,False,0.0,False,False,30000000,28409646.15,0,0,0,0,0.0,71,1,NOT_INTERESTED,False,0,False,,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00006595,MASS_AFFLUENT,46-55,10-20M,4.09,SOUTH,RM0085,BR010,119370708.8,119370708.8,0.6337,21967822.0,9327925.69,True,14988044.98,4,15,4446833.61,21378616.48,-0.4112,4446833.61,0.0,0.0,0,False,False,False,0.0,False,False,15000000,12639896.32,0,0,0,0,0.0,346,0,INTERESTED,False,0,False,3.0,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00006596,MASS,46-55,<10M,11.69,SOUTH,RM0084,BR010,51683509.23,51683509.23,0.4727,9557952.24,3644031.16,True,6879036.9,2,2,384719.22,384719.22,0.0,58994.92,0.0,0.0,0,False,False,False,0.0,False,True,7000000,5913921.08,0,0,0,0,0.0,0,1,NO_RESPONSE,False,0,False,1.0,5,0.0,0.0,False,1,False,False
2026-08-31,CUS00006597,AFFLUENT,65+,80M+,3.02,SOUTH,RM0066,BR008,40894804.43,40894804.43,-0.1583,7178869.18,12957927.33,False,0.0,4,15,10212020.12,28445041.22,0.7298,8371919.45,0.0,0.0,4,False,False,False,0.0,False,False,120000000,-5779058.15,6,15,5,4,36.3,301,0,NO_RESPONSE,False,0,False,5.0,4,0.25,1.0,False,0,False,False
2026-08-31,CUS00006598,AFFLUENT,26-35,80M+,1.7,NORTH,RM0062,BR007,84394177.13,84394177.13,-0.1811,22344130.74,34112193.64,False,0.0,3,15,14777813.51,64726289.94,-0.4991,14777813.51,13912798.92,12823921.99,0,False,False,False,0.0,False,False,120000000,-11768062.9,0,0,0,0,0.0,160,0,NO_RESPONSE,False,0,False,2.0,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00006599,MASS_AFFLUENT,46-55,40-80M,2.67,SOUTH,RM0108,BR012,382717168.82,382717168.82,0.9499,64557105.17,3192777.1,True,61798776.13,10,19,4301753.03,8797906.99,0.4089,1382624.45,0.0,0.0,3,False,False,True,76053959.75,False,False,60000000,61364328.07,5,21,6,6,49.8,123,0,NO_RESPONSE,False,0,False,4.5,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00006600,AFFLUENT,56-65,20-40M,11.38,CENTRAL,RM0145,BR017,80182699.97,80182699.97,0.1289,24379610.78,23499735.44,False,0.0,7,13,23761203.41,51397224.13,0.516,23761203.41,7244401.18,7244401.18,1,True,False,False,0.0,False,False,30000000,879875.34,4,19,7,8,50.5,149,0,NOT_INTERESTED,False,0,False,,3,0.3333,0.5,False,0,False,False
2026-08-31,CUS00006601,MASS_AFFLUENT,26-35,10-20M,10.52,NORTH,RM0093,BR011,226369812.64,226369812.64,0.7651,27016876.3,22317538.08,True,16263782.35,5,15,6882875.06,24421876.25,-0.5203,2034440.68,2549614.11,2357776.39,3,True,False,False,50459847.89,False,True,15000000,4699338.21,7,37,7,16,88.9,153,0,INTERESTED,False,0,False,5.0,5,0.0,0.0,False,0,False,False
2026-08-31,CUS00006602,MASS,56-65,10-20M,5.76,NORTH,RM0176,BR020,80756383.73,80756383.73,0.8638,14343385.43,1793852.26,True,12735565.6,8,22,2621255.99,7104300.87,0.1902,1973607.4,516494.55,516494.55,3,False,False,False,0.0,True,False,15000000,12549533.17,46,103,15,64,100.0,0,1,NO_RESPONSE,False,0,False,,2,0.0,0.0,False,1,False,False
2026-08-31,CUS00006603,MASS,56-65,10-20M,3.36,SOUTH,RM0164,BR019,104696954.53,104696954.53,0.7906,18519011.77,4376143.14,True,15951502.23,11,28,5091585.78,15238974.33,0.0604,4280154.18,249005.94,0.0,2,False,False,False,18448163.88,False,False,15000000,14142868.63,55,127,20,90,100.0,94,0,CONVERTED,False,0,False,3.33,5,0.0,0.0,False,0,False,False
2026-08-31,CUS00006604,AFFLUENT,26-35,40-80M,2.67,SOUTH,RM0149,BR017,508966909.51,508966909.51,0.4096,109685521.11,63214376.57,True,61718748.88,7,19,64143013.48,162281589.76,0.4018,61779563.24,14441830.41,6892595.18,3,True,False,True,307380961.24,False,False,60000000,46471144.55,15,40,9,20,100.0,53,1,INTERESTED,False,0,False,3.33,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00006605,PRIVATE,36-45,40-80M,4.27,CENTRAL,RM0053,BR006,715004757.8,715004757.8,0.2363,176227939.56,136449439.38,True,63720441.35,10,21,217186582.25,541985859.18,0.2446,67987083.48,11958114.64,0.0,3,False,False,True,0.0,False,False,60000000,39778500.18,22,53,12,26,100.0,208,0,NOT_INTERESTED,False,0,False,3.0,4,0.0,0.0,False,0,False,False
2026-08-31,CUS00006606,AFFLUENT,26-35,80M+,6.76,NORTH,RM0076,BR009,1006708419.41,1006708419.41,0.6478,183904620.81,81893902.89,True,126082929.89,14,33,195716926.86,440213498.4,0.6548,115333477.92,4535717.42,4535717.42,2,True,False,False,0.0,True,False,120000000,102010717.93,26,57,12,24,100.0,323,0,NOT_INTERESTED,False,0,False,3.33,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00006607,MASS_AFFLUENT,36-45,20-40M,11.88,SOUTH,RM0157,BR018,227990243.1,227990243.1,0.5575,45625970.08,15487501.62,True,28777060.31,8,29,24045534.55,98368670.47,-0.568,20675454.75,9361063.02,6781978.12,3,False,False,True,87451384.59,True,False,30000000,30138468.47,0,0,0,0,0.0,109,0,CONVERTED,False,0,False,4.5,1,1.0,0.0,False,0,False,False
2026-08-31,CUS00006608,MASS,26-35,<10M,8.84,SOUTH,RM0004,BR001,46147453.87,46147453.87,0.8414,7727436.71,1705865.73,True,6083145.09,9,21,2253494.64,6007303.8,0.5119,1816824.57,160160.55,160160.55,2,True,False,True,0.0,False,False,7000000,6021570.98,15,32,10,24,95.0,98,0,NOT_INTERESTED,False,0,False,2.5,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00006609,MASS_AFFLUENT,46-55,40-80M,7.8,NORTH,RM0128,BR015,351041608.18,351041608.18,0.8793,59186790.13,7049090.38,True,53769841.35,5,14,4576790.67,16196513.47,-0.5441,3485532.71,0.0,0.0,0,False,False,False,0.0,False,False,60000000,52137699.76,6,9,4,4,25.2,999,0,,False,0,False,,4,0.5,0.0,True,0,False,False
2026-08-31,CUS00006610,MASS_AFFLUENT,18-25,20-40M,0.62,NORTH,RM0124,BR014,214246961.19,214246961.19,0.5268,43402459.47,23554328.93,True,26549659.51,2,25,3155882.96,80516485.47,-0.9197,3011957.83,226483.63,226483.63,2,True,False,True,0.0,False,False,30000000,19848130.54,35,97,15,66,100.0,216,0,NO_RESPONSE,False,0,False,4.0,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00006611,MASS,36-45,10-20M,9.89,NORTH,RM0106,BR012,100933846.17,100933846.17,0.7532,19359970.22,5469468.79,True,15245346.41,4,9,3737453.47,5934573.07,4.5911,2791599.05,522735.44,0.0,3,True,True,False,27559522.79,False,False,15000000,13890501.42,9,15,6,12,47.4,999,0,,False,0,False,2.0,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00006612,MASS_AFFLUENT,26-35,40-80M,8.14,NORTH,RM0004,BR001,90480431.91,90480431.91,0.5774,10675099.56,12415910.17,False,0.0,1,11,81800.58,21898982.88,-0.9854,81800.58,4455329.84,4455329.84,2,True,False,False,242087300.51,False,False,60000000,-1740810.61,7,17,6,11,49.4,263,0,INTERESTED,False,0,False,4.0,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00006613,AFFLUENT,18-25,40-80M,6.46,NORTH,RM0139,BR016,316641407.18,316641407.18,0.7779,60727228.76,10819013.3,True,48999947.11,1,3,348492.61,5258447.36,-0.929,348492.61,0.0,0.0,2,False,False,True,0.0,False,False,60000000,49908215.46,1,4,2,0,9.4,5,1,CONVERTED,False,0,False,,2,0.0,0.0,False,1,False,False
2026-08-31,CUS00006614,MASS,46-55,10-20M,4.9,NORTH,RM0111,BR013,121311032.35,121311032.35,0.5414,24028737.21,10621969.01,True,14617230.27,5,15,16097232.6,39024703.07,1.0525,6327182.11,5248773.86,2806814.22,2,True,False,False,0.0,True,False,15000000,13406768.2,0,0,0,0,0.0,91,0,CONVERTED,False,1,False,1.0,5,0.2,0.0,True,0,False,False
2026-08-31,CUS00006615,MASS,56-65,20-40M,12.51,SOUTH,RM0021,BR003,12219341.98,12219341.98,0.1945,1920573.38,2630918.71,False,0.0,5,11,2245849.05,4461429.53,0.3388,2245849.05,0.0,0.0,0,False,False,False,0.0,False,False,30000000,-710345.33,4,5,3,5,18.5,275,0,CALLBACK,False,1,False,2.0,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00006616,MASS,36-45,<10M,9.1,NORTH,RM0028,BR004,44518040.3,44518040.3,0.7792,7903892.86,1435142.66,True,6981639.48,0,3,0.0,1030670.74,-1.0,0.0,0.0,0.0,1,False,False,True,0.0,False,False,7000000,6468750.19,0,0,0,0,0.0,103,0,NO_RESPONSE,False,0,False,,5,0.0,0.0,False,0,False,False
2026-08-31,CUS00006617,MASS,56-65,<10M,5.1,SOUTH,RM0011,BR002,45131195.27,45131195.27,0.7655,9167373.0,2378510.88,True,6770647.08,0,4,0.0,1834780.95,-1.0,0.0,0.0,0.0,2,False,False,True,37461446.3,False,False,7000000,6788862.12,1,4,2,1,10.6,180,0,NOT_INTERESTED,False,0,False,,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00006618,MASS_AFFLUENT,18-25,20-40M,12.98,NORTH,RM0050,BR006,31207376.55,31207376.55,-0.0419,6994644.13,8839533.82,False,0.0,4,12,2245187.82,14175634.84,-0.6521,542841.04,0.0,0.0,0,False,False,False,0.0,False,True,30000000,-1844889.69,0,0,0,0,0.0,106,0,CONVERTED,False,0,False,,1,1.0,1.0,True,0,False,False
2026-08-31,CUS00006619,MASS,46-55,<10M,8.59,SOUTH,RM0089,BR010,60565635.25,60565635.25,0.8446,11283974.78,3734502.38,True,7628380.4,13,36,9073271.95,26803055.48,0.5416,7295409.32,784785.18,0.0,1,False,False,False,0.0,False,False,7000000,7549472.41,65,143,20,71,100.0,999,0,,False,0,False,,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00006620,SME,56-65,40-80M,0.83,NORTH,RM0087,BR010,406634526.0,406634526.0,0.8193,68518773.05,8772385.44,True,62064340.24,4,32,4614210.19,35971159.71,-0.7627,4614210.19,1031942.56,0.0,4,True,True,False,122999259.72,True,False,60000000,59746387.61,46,98,16,60,100.0,999,0,,False,0,False,2.67,3,0.3333,0.0,False,0,False,False
2026-08-31,CUS00006621,MASS_AFFLUENT,26-35,20-40M,11.03,SOUTH,RM0028,BR004,39950667.93,39950667.93,-0.0345,13331535.42,17573933.62,False,0.0,8,21,14535474.56,47069482.91,-0.4752,8788991.19,280484.05,0.0,2,False,False,True,0.0,False,False,30000000,-4242398.2,5,30,8,7,68.4,999,0,,False,0,False,,5,0.0,0.0,False,0,False,False
2026-08-31,CUS00006622,MASS_AFFLUENT,26-35,20-40M,1.79,SOUTH,RM0056,BR007,95876069.3,95876069.3,-0.0668,23104143.25,24596279.5,False,0.0,6,15,35832490.71,69198241.1,26.9545,9462936.7,15957917.36,12542527.74,3,False,False,False,967445078.43,False,True,30000000,-1492136.25,20,53,13,20,100.0,103,0,NO_RESPONSE,False,0,False,,4,0.25,0.0,True,0,False,False
2026-08-31,CUS00006623,SME,26-35,20-40M,10.8,NORTH,RM0019,BR003,189982957.2,189982957.2,0.8341,32257746.39,7402565.02,True,24418421.26,5,16,11240711.75,30609625.68,2.5785,7533508.74,294351.65,294351.65,2,False,False,True,27400752.44,False,False,30000000,24855181.37,0,0,0,0,0.0,0,1,INTERESTED,False,0,False,3.33,4,0.0,0.0,False,1,False,False
2026-08-31,CUS00006624,PRIVATE,36-45,80M+,1.79,SOUTH,RM0081,BR009,1014253278.28,1014253278.28,0.607,176720254.45,97088646.51,True,112775926.13,6,21,94014990.87,282398765.08,-0.1769,19723337.72,2060957.78,2060957.78,2,True,True,False,0.0,False,True,120000000,79631607.94,28,63,15,35,100.0,199,0,NO_RESPONSE,False,0,False,4.5,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00006625,AFFLUENT,56-65,80M+,1.36,SOUTH,RM0037,BR005,932006759.89,932006759.89,0.6387,145215910.43,49587024.52,True,102169999.91,8,26,62479724.03,152568571.14,0.0966,30938047.48,4477011.5,0.0,6,True,True,True,1402778518.52,False,False,120000000,95628885.9,28,63,13,41,100.0,223,0,NO_RESPONSE,False,0,False,2.5,2,0.5,0.0,False,0,False,False
2026-08-31,CUS00006626,AFFLUENT,26-35,80M+,13.05,NORTH,RM0072,BR008,907691955.6,907691955.6,0.7152,163452354.96,66744525.64,True,118771324.2,17,46,114089940.02,380934247.51,-0.1108,102176723.36,28167718.2,22543316.09,3,True,False,False,999490102.45,False,False,120000000,96707829.32,65,148,20,66,100.0,340,0,NOT_INTERESTED,False,0,False,4.0,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00006627,PRIVATE,18-25,80M+,12.23,NORTH,RM0167,BR019,1733729880.5,1733729880.5,0.1645,341001239.38,304684494.02,True,131832812.43,11,27,603410452.76,1688058071.76,0.4614,529491577.39,0.0,0.0,3,True,False,False,0.0,True,True,120000000,36316745.36,21,76,16,34,100.0,47,1,CALLBACK,False,0,False,5.0,4,0.0,0.0,False,0,False,False
2026-08-31,CUS00006628,MASS,18-25,<10M,4.37,SOUTH,RM0080,BR009,48182517.74,48182517.74,0.4211,9040473.18,3478544.44,True,6058677.98,4,14,1524528.55,6722794.98,-0.4031,780037.54,0.0,0.0,3,False,False,True,0.0,False,False,7000000,5561928.74,3,11,3,6,29.3,5,1,NO_RESPONSE,False,0,False,,5,0.0,0.0,False,1,False,False
2026-08-31,CUS00006629,AFFLUENT,26-35,40-80M,6.6,SOUTH,RM0167,BR019,548307631.52,548307631.52,0.4622,116256213.56,79090007.66,True,54875688.97,9,24,83101350.61,207873086.67,0.638,48451265.88,22587403.01,7535024.44,2,False,False,False,0.0,False,True,60000000,37166205.9,18,60,10,14,100.0,999,0,,False,0,False,4.0,5,0.2,0.25,True,0,False,False
2026-08-31,CUS00006630,MASS,56-65,<10M,6.11,NORTH,RM0141,BR016,12714697.53,12714697.53,-0.2968,3969297.42,4847604.55,False,0.0,1,6,762659.02,7920133.94,-0.8563,0.0,2680555.4,1849140.13,4,False,False,False,26896607.59,True,False,7000000,-878307.13,0,4,3,1,12.1,139,0,NO_RESPONSE,False,1,False,2.0,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00006631,MASS,26-35,10-20M,11.79,NORTH,RM0121,BR014,125387567.81,125387567.81,0.7348,19064344.89,4765423.02,True,14668669.92,8,24,7926852.32,22702855.99,0.6013,2413806.7,1660760.64,58672.43,2,True,False,True,0.0,False,False,15000000,14298921.87,10,42,10,22,100.0,999,0,,False,0,False,1.0,1,1.0,0.0,False,0,False,False
2026-08-31,CUS00006632,AFFLUENT,56-65,80M+,2.12,SOUTH,RM0141,BR016,763915172.48,763915172.48,0.8514,136306168.83,16576725.11,True,119949003.94,4,18,9865585.85,51862704.51,-0.6972,7628235.95,0.0,0.0,2,False,False,True,0.0,True,False,120000000,119729443.72,4,11,5,6,32.3,48,1,NOT_INTERESTED,False,0,False,4.5,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00006633,MASS_AFFLUENT,56-65,20-40M,10.08,NORTH,RM0068,BR008,82529248.4,82529248.4,1.1912,51528611.05,10186745.6,False,0.0,7,14,12346295.23,21270101.22,3.6062,3299630.44,0.0,0.0,2,True,True,False,50329702.22,False,True,30000000,41341865.45,0,0,0,0,0.0,46,1,NO_RESPONSE,False,0,False,,5,0.4,0.0,False,0,False,False
2026-08-31,CUS00006634,AFFLUENT,18-25,40-80M,9.13,CENTRAL,RM0024,BR003,154633332.59,154633332.59,-0.1019,51671892.3,49748015.17,False,0.0,7,30,37328472.35,261961012.42,-0.5317,32237929.45,29487677.67,0.0,3,True,False,False,317376814.04,True,True,60000000,1923877.13,26,61,14,38,100.0,32,2,INTERESTED,False,0,False,,3,0.6667,0.5,False,0,False,False
2026-08-31,CUS00006635,MASS_AFFLUENT,56-65,20-40M,1.32,NORTH,RM0144,BR016,269351257.02,269351257.02,0.4249,53760930.92,27384265.28,True,30195087.5,5,20,16685159.78,90013401.59,-0.5482,4295813.97,0.0,0.0,4,True,False,True,0.0,True,True,30000000,26376665.64,24,44,10,18,100.0,54,2,NO_RESPONSE,False,0,False,,5,0.4,0.5,False,0,False,False
